,blk_no,street,flat_type,latitude,longitude,month,resale_price
443277,435C,BT BATOK WEST AVE 5,,1.358301939,103.7397535,,
443306,435C,FERNVALE RD,4 ROOM,1.3935997880000002,103.876913,2020-01,478000.0
443303,435C,FERNVALE RD,5 ROOM,1.3935997880000002,103.876913,2019-06,570000.0
443386,436,ANG MO KIO AVE 10,4 ROOM,1.367341586,103.8540411,2018-11,390000.0
443387,436,BT BATOK WEST AVE 5,,1.358718554,103.73956009999999,,
443440,436,CHOA CHU KANG AVE 4,EXECUTIVE,1.38457388,103.7403688,2019-07,550000.0
443554,436,FAJAR RD,4 ROOM,1.3822591359999998,103.7702689,2019-07,324500.0
443555,436,FAJAR RD,5 ROOM,1.3822591359999998,103.7702689,2019-11,359000.0
443556,436,FERNVALE RD,,1.392534296,103.8766541,,
443611,436,HOUGANG AVE 8,4 ROOM,1.377209778,103.89384559999999,2019-03,380000.0
443607,436,HOUGANG AVE 8,5 ROOM,1.377209778,103.89384559999999,2017-02,470000.0
443725,436,JURONG WEST AVE 1,4 ROOM,1.352086895,103.722865,2017-04,383000.0
443729,436,JURONG WEST AVE 1,5 ROOM,1.352086895,103.722865,2019-08,385000.0
443887,436,TAMPINES ST 43,3 ROOM,1.359589666,103.95159079999999,2018-12,306888.0
443876,436,TAMPINES ST 43,4 ROOM,1.359589666,103.95159079999999,2011-12,418000.0
444077,436,WOODLANDS ST 41,4 ROOM,1.4266162480000002,103.7748723,2019-09,317000.0
444078,436,YISHUN AVE 11,,1.421378781,103.8461006,,
444079,436A,BT BATOK WEST AVE 5,,1.359128832,103.73997829999999,,
444123,436A,FERNVALE RD,3 ROOM,1.3928336669999999,103.876518,2020-01,340000.0
444124,436A,FERNVALE RD,4 ROOM,1.3928336669999999,103.876518,2020-01,420000.0
444156,436B,FERNVALE RD,3 ROOM,1.39287836,103.8769757,2018-05,329000.0
444160,436B,FERNVALE RD,4 ROOM,1.39287836,103.8769757,2019-12,370000.0
444191,436C,FERNVALE RD,3 ROOM,1.392314684,103.8769702,2019-11,338000.0
444190,436C,FERNVALE RD,4 ROOM,1.392314684,103.8769702,2019-08,415000.0
444209,436D,FERNVALE RD,3 ROOM,1.392178744,103.87662759999999,2018-11,356000.0
444214,436D,FERNVALE RD,4 ROOM,1.392178744,103.87662759999999,2020-01,409000.0
444296,437,ANG MO KIO AVE 10,5 ROOM,1.367200276,103.8532474,2019-12,560000.0
444358,437,CHOA CHU KANG AVE 4,EXECUTIVE,1.384109801,103.7406455,2019-10,550000.0
444417,437,FAJAR RD,4 ROOM,1.382509573,103.7695481,2018-02,308000.0
444421,437,FAJAR RD,5 ROOM,1.382509573,103.7695481,2019-09,425000.0
444422,437,FERNVALE RD,,1.392550405,103.8763304,,
444484,437,HOUGANG AVE 8,4 ROOM,1.377204151,103.89327779999999,2019-06,428000.0
444485,437,HOUGANG AVE 8,5 ROOM,1.377204151,103.89327779999999,2019-10,485000.0
444602,437,JURONG WEST AVE 1,4 ROOM,1.3515713409999999,103.72396459999999,2017-09,380000.0
444608,437,JURONG WEST AVE 1,5 ROOM,1.3515713409999999,103.72396459999999,2019-10,455000.0
444759,437,TAMPINES ST 43,3 ROOM,1.359966245,103.9515878,2017-07,313800.0
444762,437,TAMPINES ST 43,4 ROOM,1.359966245,103.9515878,2019-06,410000.0
444919,437,WOODLANDS ST 41,4 ROOM,1.4269822630000002,103.7746927,2019-12,275000.0
445072,437,YISHUN AVE 6,4 ROOM,1.421687526,103.8475607,2020-01,270000.0
445073,437A,BT BATOK WEST AVE 5,,1.3581744180000002,103.7392181,,
445157,438,ANG MO KIO AVE 10,4 ROOM,1.366970817,103.8539066,2019-11,370000.0
445158,438,BT BATOK WEST AVE 8,,1.3580919059999998,103.7399582,,
445236,438,CHOA CHU KANG AVE 4,4 ROOM,1.38427313,103.7398647,2019-09,320000.0
445235,438,CHOA CHU KANG AVE 4,5 ROOM,1.38427313,103.7398647,2018-06,448000.0
445319,438,FAJAR RD,4 ROOM,1.382776617,103.7702967,2019-07,310000.0
445317,438,FAJAR RD,5 ROOM,1.382776617,103.7702967,2018-09,388000.0
445348,438,HOUGANG AVE 8,4 ROOM,1.3780439359999999,103.8931526,2019-07,350000.0
445408,438,JURONG WEST AVE 1,3 ROOM,1.351409993,103.72360079999999,2019-12,255000.0
445406,438,JURONG WEST AVE 1,4 ROOM,1.351409993,103.72360079999999,2014-08,395000.0
445409,438,SENGKANG WEST AVE,,1.3927451830000002,103.87772,,
445535,438,TAMPINES ST 43,3 ROOM,1.3603140740000002,103.9515906,2019-11,295000.0
445531,438,TAMPINES ST 43,4 ROOM,1.3603140740000002,103.9515906,2014-10,425000.0
445548,438,YISHUN AVE 11,2 ROOM,1.4216793490000001,103.8460892,2019-12,195000.0
445549,438A,BT BATOK WEST AVE 8,,1.3574856240000002,103.74084509999999,,
445557,438A,SENGKANG WEST AVE,3 ROOM,1.39274604,103.8774217,2019-02,325000.0
445558,438A,SENGKANG WEST AVE,4 ROOM,1.39274604,103.8774217,2019-09,390000.0
445559,438B,BT BATOK WEST AVE 8,,1.3578897859999999,103.7404812,,
445582,438B,SENGKANG WEST AVE,3 ROOM,1.3927451830000002,103.87772,2019-09,348000.0
445581,438B,SENGKANG WEST AVE,4 ROOM,1.3927451830000002,103.87772,2019-08,428000.0
445583,438C,BT BATOK WEST AVE 8,,1.3577573180000002,103.73940859999999,,
445705,439,ANG MO KIO AVE 10,5 ROOM,1.366291979,103.8534963,2020-01,485000.0
445707,439,BT BATOK WEST AVE 8,,1.357357581,103.739983,,
445824,439,CHOA CHU KANG AVE 4,4 ROOM,1.3837241340000002,103.73978740000001,2019-07,333000.0
445823,439,CHOA CHU KANG AVE 4,5 ROOM,1.3837241340000002,103.73978740000001,2018-10,439000.0
445825,439,CLEMENTI AVE 3,,1.316145836,103.7632932,,
445904,439,FAJAR RD,4 ROOM,1.383045679,103.7704653,2020-01,345000.0
445903,439,FAJAR RD,5 ROOM,1.383045679,103.7704653,2019-06,390000.0
445979,439,HOUGANG AVE 8,4 ROOM,1.3785979919999998,103.8934273,2017-07,430000.0
445980,439,HOUGANG AVE 8,5 ROOM,1.3785979919999998,103.8934273,2018-06,518888.0
446007,439,JURONG WEST AVE 1,3 ROOM,1.351497687,103.72324379999999,2019-12,255000.0
446003,439,JURONG WEST AVE 1,4 ROOM,1.351497687,103.72324379999999,2010-08,325000.0
446008,439,SENGKANG WEST AVE,,1.392191665,103.87758659999999,,
446052,439,TAMPINES ST 43,3 ROOM,1.36033535,103.9510743,2019-08,275000.0
446053,439,TAMPINES ST 43,4 ROOM,1.36033535,103.9510743,2019-10,350000.0
446229,439,YISHUN AVE 11,4 ROOM,1.421993263,103.846147,2019-10,295000.0
446230,439A,BT BATOK WEST AVE 8,,1.356821604,103.7403305,,
446253,439A,SENGKANG WEST AVE,3 ROOM,1.391875231,103.8778554,2019-12,330000.0
446251,439A,SENGKANG WEST AVE,4 ROOM,1.391875231,103.8778554,2019-08,410000.0
446254,439B,BT BATOK WEST AVE 8,,1.357214949,103.739343,,
446267,439B,SENGKANG WEST AVE,3 ROOM,1.391976539,103.8783098,2018-05,350000.0
446272,439B,SENGKANG WEST AVE,4 ROOM,1.391976539,103.8783098,2019-11,430000.0
446273,439C,BT BATOK WEST AVE 8,,1.3576286130000002,103.7388575,,
446287,439C,SENGKANG WEST AVE,3 ROOM,1.3922169119999999,103.8786505,2020-01,338888.0
446286,439C,SENGKANG WEST AVE,4 ROOM,1.3922169119999999,103.8786505,2019-10,450000.0
438294,43A,JLN TIGA,,1.308438222,103.88489659999999,,
438324,43A,SIMS DR,4 ROOM,1.3168188440000002,103.87663959999999,2020-01,458000.0
438322,43A,SIMS DR,5 ROOM,1.3168188440000002,103.87663959999999,2014-10,585000.0
446394,44,BEDOK STH RD,4 ROOM,1.3211155479999999,103.9416755,2018-09,373000.0
446641,44,BENDEMEER RD,3 ROOM,1.322260137,103.8666231,2020-01,285000.0
446578,44,BENDEMEER RD,4 ROOM,1.322260137,103.8666231,2008-07,385000.0
446642,44,BEO CRES,,1.288809163,103.82629509999998,,
446895,44,CHAI CHEE ST,3 ROOM,1.329014301,103.9256678,2019-09,272800.0
446878,44,CHAI CHEE ST,4 ROOM,1.329014301,103.9256678,2012-09,390000.0
447072,44,CIRCUIT RD,2 ROOM,1.32665458,103.886119,2019-11,188000.0
447073,44,CIRCUIT RD,3 ROOM,1.32665458,103.886119,2020-01,205000.0
447063,44,CIRCUIT RD,4 ROOM,1.32665458,103.886119,2014-06,490000.0
447074,44,HOLLAND DR,,1.3081178,103.7927738,,
447083,44,JLN BAHAGIA,3 ROOM,1.3274093790000001,103.8572312,2018-05,968000.0
447092,44,LENGKOK BAHRU,5 ROOM,1.286850982,103.8117125,2006-08,412000.0
447145,44,LOR 5 TOA PAYOH,5 ROOM,1.336231496,103.8540431,2020-01,670000.0
447237,44,MARINE CRES,5 ROOM,1.305108145,103.9131417,2019-07,755000.0
447259,44,MOH GUAN TER,2 ROOM,1.284420207,103.83105690000001,2012-01,442000.0
447262,44,MOH GUAN TER,3 ROOM,1.284420207,103.83105690000001,2018-07,600000.0
447340,44,OWEN RD,3 ROOM,1.31551163,103.85037790000001,2019-05,360000.0
447339,44,OWEN RD,4 ROOM,1.31551163,103.85037790000001,2019-02,401000.0
447526,44,SIMS DR,4 ROOM,1.316235211,103.8768812,2019-05,393800.0
447537,44,STIRLING RD,4 ROOM,1.297791663,103.8026579,2013-09,825000.0
447648,44,TANGLIN HALT RD,2 ROOM,1.29895181,103.7985417,2014-04,255000.0
447647,44,TANGLIN HALT RD,3 ROOM,1.29895181,103.7985417,2014-02,328000.0
447592,44,TANGLIN HALT RD,4 ROOM,1.29895181,103.7985417,2000-05,145000.0
447751,44,TEBAN GDNS RD,3 ROOM,1.3207539179999999,103.7416002,2019-12,236000.0
447744,44,TEBAN GDNS RD,4 ROOM,1.3207539179999999,103.7416002,2012-08,412000.0
447967,44,TELOK BLANGAH DR,3 ROOM,1.271408833,103.8108875,2019-12,315000.0
447909,44,TELOK BLANGAH DR,5 ROOM,1.271408833,103.8108875,2009-08,475000.0
448180,440,ANG MO KIO AVE 10,3 ROOM,1.3664278980000002,103.8543115,2019-06,235000.0
448162,440,ANG MO KIO AVE 10,4 ROOM,1.3664278980000002,103.8543115,2012-12,490000.0
448181,440,BT BATOK WEST AVE 8,,1.3557230809999998,103.7393031,,
448282,440,CHOA CHU KANG AVE 4,4 ROOM,1.383453321,103.7393678,2020-01,355000.0
448281,440,CHOA CHU KANG AVE 4,5 ROOM,1.383453321,103.7393678,2019-12,438000.0
448352,440,CLEMENTI AVE 3,3 ROOM,1.316231145,103.7639377,1999-07,185000.0
448400,440,FAJAR RD,4 ROOM,1.383684295,103.770077,2019-12,370000.0
448394,440,FAJAR RD,5 ROOM,1.383684295,103.770077,2013-05,476000.0
448401,440,FERNVALE LINK,,1.392967223,103.8783247,,
448466,440,HOUGANG AVE 8,4 ROOM,1.379131967,103.8935308,2019-06,418000.0
448460,440,HOUGANG AVE 8,5 ROOM,1.379131967,103.8935308,2011-07,470000.0
448615,440,JURONG WEST AVE 1,3 ROOM,1.351311469,103.7228363,2019-12,270000.0
448613,440,JURONG WEST AVE 1,4 ROOM,1.351311469,103.7228363,2019-08,303000.0
448605,440,JURONG WEST AVE 1,EXECUTIVE,1.351311469,103.7228363,2013-06,748000.0
448673,440,PASIR RIS DR 4,4 ROOM,1.3690080930000001,103.9586966,2018-05,410000.0
448670,440,PASIR RIS DR 4,5 ROOM,1.3690080930000001,103.9586966,2014-06,470000.0
448799,440,TAMPINES ST 43,4 ROOM,1.360815708,103.95161159999999,2020-01,335000.0
448798,440,TAMPINES ST 43,5 ROOM,1.360815708,103.95161159999999,2018-07,495000.0
448966,440,YISHUN AVE 11,4 ROOM,1.422331396,103.84613309999999,2019-10,312000.0
448967,440A,BT BATOK WEST AVE 8,,1.355226544,103.7387724,,
448969,440A,CHOA CHU KANG AVE 4,,1.38337604,103.7396719,,
448968,440A,CLEMENTI AVE 3,,1.315999292,103.76418259999998,,
448979,440A,FERNVALE LINK,4 ROOM,1.393188539,103.878692,2020-01,430000.0
448980,440A,FERNVALE LINK,5 ROOM,1.393188539,103.878692,2020-01,610000.0
448981,440B,BT BATOK WEST AVE 8,,1.355138455,103.7382181,,
448982,440B,CLEMENTI AVE 3,,1.316236814,103.7635652,,
448994,440B,FERNVALE LINK,4 ROOM,1.393290629,103.878139,2020-01,425000.0
448995,440B,FERNVALE LINK,5 ROOM,1.393290629,103.878139,2020-01,550000.0
448996,440C,BT BATOK WEST AVE 8,,1.35513827,103.73786120000001,,
448997,440C,CLEMENTI AVE 3,,1.3166352209999999,103.76393449999999,,
449017,440C,FERNVALE LINK,4 ROOM,1.3925425180000002,103.87816099999999,2020-01,455000.0
449018,440C,FERNVALE LINK,5 ROOM,1.3925425180000002,103.87816099999999,2020-01,530000.0
449019,440D,BT BATOK WEST AVE 8,,1.355138388,103.7370315,,
449020,440D,FERNVALE LINK,,1.392519702,103.878714,,
449194,441,ANG MO KIO AVE 10,3 ROOM,1.3660502780000001,103.8541683,2019-06,270000.0
449195,441,ANG MO KIO AVE 10,4 ROOM,1.3660502780000001,103.8541683,2019-12,390000.0
449113,441,ANG MO KIO AVE 10,EXECUTIVE,1.3660502780000001,103.8541683,2001-12,415000.0
449196,441,BT BATOK WEST AVE 8,,1.35581792,103.7389213,,
449197,441,C'WEALTH AVE WEST,,1.3150083320000001,103.7641978,,
449286,441,CHOA CHU KANG AVE 4,4 ROOM,1.382922404,103.7398072,2019-03,351000.0
449289,441,CHOA CHU KANG AVE 4,5 ROOM,1.382922404,103.7398072,2019-12,480000.0
449352,441,FAJAR RD,4 ROOM,1.383222191,103.7708369,2020-01,311000.0
449351,441,FAJAR RD,5 ROOM,1.383222191,103.7708369,2018-02,416000.0
449353,441,FERNVALE RD,,1.391660123,103.875095,,
449362,441,HOUGANG AVE 8,EXECUTIVE,1.378452871,103.8939404,2019-04,660000.0
449459,441,JURONG WEST AVE 1,3 ROOM,1.351327315,103.72038309999999,2018-11,265000.0
449461,441,JURONG WEST AVE 1,4 ROOM,1.351327315,103.72038309999999,2019-12,318000.0
449462,441,PASIR RIS DR 6,,1.369225343,103.9581739,,
449559,441,SIN MING AVE,4 ROOM,1.359084322,103.831751,2019-09,573000.0
449545,441,SIN MING AVE,5 ROOM,1.359084322,103.831751,2010-01,450000.0
449558,441,SIN MING AVE,EXECUTIVE,1.359084322,103.831751,2018-12,990000.0
449560,441,TAMPINES ST 43,,1.3603060790000001,103.9521851,,
449561,441,YISHUN AVE 11,,1.4226981930000002,103.84558309999998,,
449562,441A,BT BATOK WEST AVE 8,,1.356105485,103.739003,,
449573,441A,CLEMENTI AVE 3,4 ROOM,1.3146391309999998,103.7647977,2019-02,950000.0
449576,441A,CLEMENTI AVE 3,5 ROOM,1.3146391309999998,103.7647977,2020-01,1000000.0
449591,441A,FERNVALE RD,3 ROOM,1.391097836,103.8751662,2018-07,276000.0
449600,441A,FERNVALE RD,4 ROOM,1.391097836,103.8751662,2019-12,408000.0
449601,441A,PASIR RIS DR 6,,1.369627607,103.9578185,,
449602,441B,BT BATOK WEST AVE 8,,1.356003272,103.73854909999999,,
449614,441B,CLEMENTI AVE 3,3 ROOM,1.314576215,103.7641589,2018-11,505000.0
449620,441B,CLEMENTI AVE 3,4 ROOM,1.314576215,103.7641589,2020-01,860000.0
449631,441B,FERNVALE RD,2 ROOM,1.3912103809999998,103.87468890000001,2019-04,206000.0
449635,441B,FERNVALE RD,3 ROOM,1.3912103809999998,103.87468890000001,2019-09,330000.0
449637,441B,FERNVALE RD,4 ROOM,1.3912103809999998,103.87468890000001,2020-01,420000.0
449638,441C,BT BATOK WEST AVE 8,,1.355568168,103.7387045,,
449654,441C,FERNVALE RD,2 ROOM,1.3922006080000002,103.87477870000001,2019-10,260000.0
449645,441C,FERNVALE RD,3 ROOM,1.3922006080000002,103.87477870000001,2017-10,358000.0
449653,441C,FERNVALE RD,4 ROOM,1.3922006080000002,103.87477870000001,2019-09,441000.0
449663,441D,FERNVALE RD,3 ROOM,1.392092235,103.875248,2018-11,330000.0
449673,441D,FERNVALE RD,4 ROOM,1.392092235,103.875248,2020-01,411000.0
449904,442,ANG MO KIO AVE 10,3 ROOM,1.365653269,103.8552322,2020-01,233000.0
449881,442,ANG MO KIO AVE 10,4 ROOM,1.365653269,103.8552322,2012-03,440000.0
449907,442,BT BATOK WEST AVE 8,,1.35736959,103.7380709,,
450021,442,CHOA CHU KANG AVE 4,4 ROOM,1.380939699,103.73773390000001,2020-01,323288.0
450049,442,CLEMENTI AVE 3,3 ROOM,1.314122542,103.7645186,2013-09,380000.0
450042,442,CLEMENTI AVE 3,4 ROOM,1.314122542,103.7645186,2009-10,382000.0
450115,442,FAJAR RD,4 ROOM,1.382637048,103.7709324,2019-04,353000.0
450114,442,FAJAR RD,5 ROOM,1.382637048,103.7709324,2019-01,405000.0
450116,442,FERNVALE RD,,1.391721539,103.874774,,
450130,442,HOUGANG AVE 8,4 ROOM,1.379251899,103.893162,2018-07,370000.0
450128,442,HOUGANG AVE 8,5 ROOM,1.379251899,103.893162,2010-11,452000.0
450171,442,JURONG WEST AVE 1,4 ROOM,1.351518475,103.71949649999999,2018-08,300000.0
450216,442,PASIR RIS DR 6,4 ROOM,1.368932887,103.9579517,2019-07,405000.0
450199,442,PASIR RIS DR 6,5 ROOM,1.368932887,103.9579517,2003-11,302000.0
450296,442,SIN MING AVE,5 ROOM,1.359235757,103.8323688,2019-06,635000.0
450281,442,SIN MING AVE,EXECUTIVE,1.359235757,103.8323688,2009-04,660000.0
450297,442,TAMPINES ST 43,,1.3595939069999998,103.9521885,,
450315,442,YISHUN AVE 11,3 ROOM,1.4234900659999998,103.8453332,2019-03,311000.0
450320,442,YISHUN AVE 11,4 ROOM,1.4234900659999998,103.8453332,2020-01,365000.0
450321,442A,BT BATOK WEST AVE 8,,1.3566048069999999,103.7386282,,
450322,442A,FAJAR RD,,1.382637048,103.7709324,,
450323,442B,BT BATOK WEST AVE 8,,1.3571336369999998,103.73817220000001,,
450324,442B,FAJAR RD,,1.3814338469999998,103.7713663,,
450325,442C,BT BATOK WEST AVE 8,,1.3571336440000001,103.7379727,,
450326,442C,FAJAR RD,,1.3814875690000001,103.77094220000001,,
450327,442D,FAJAR RD,,1.3809214719999998,103.7708407,,
450561,443,ANG MO KIO AVE 10,3 ROOM,1.366043889,103.855369,2019-09,220000.0
450557,443,ANG MO KIO AVE 10,4 ROOM,1.366043889,103.855369,2018-08,385000.0
450562,443,BT BATOK WEST AVE 8,,1.356141744,103.7372918,,
450652,443,CHOA CHU KANG AVE 4,4 ROOM,1.3812865159999999,103.7375353,2020-01,311000.0
450657,443,CLEMENTI AVE 3,3 ROOM,1.314210516,103.7640104,2010-02,305000.0
450658,443,FAJAR RD,,1.381331642,103.7702988,,
450659,443,FERNVALE RD,,1.391728876,103.8740739,,
450691,443,HOUGANG AVE 8,4 ROOM,1.37948044,103.8932017,2011-10,445000.0
450694,443,HOUGANG AVE 8,5 ROOM,1.37948044,103.8932017,2019-12,485000.0
450786,443,JURONG WEST AVE 1,4 ROOM,1.351802537,103.7203941,2012-02,405000.0
450797,443,JURONG WEST AVE 1,5 ROOM,1.351802537,103.7203941,2019-12,438000.0
450798,443,PASIR RIS DR 6,,1.369408606,103.9573958,,
450900,443,SIN MING AVE,4 ROOM,1.3589483580000001,103.8327877,2019-08,602000.0
450901,443,SIN MING AVE,5 ROOM,1.3589483580000001,103.8327877,2020-01,690000.0
450893,443,SIN MING AVE,EXECUTIVE,1.3589483580000001,103.8327877,2013-08,905000.0
451005,443,TAMPINES ST 43,4 ROOM,1.358839523,103.95189930000001,2019-10,355000.0
451003,443,TAMPINES ST 43,5 ROOM,1.358839523,103.95189930000001,2018-05,485000.0
451038,443,YISHUN AVE 11,4 ROOM,1.423810021,103.844973,2020-01,400000.0
451040,443A,BT BATOK WEST AVE 8,,1.356532773,103.7377605,,
451053,443A,FAJAR RD,,1.381466364,103.7697667,,
451052,443A,FERNVALE RD,4 ROOM,1.3911806580000001,103.87432159999999,2018-12,443000.0
451054,443B,BT BATOK WEST AVE 8,,1.356123275,103.7378312,,
451074,443B,FAJAR RD,,1.3810172280000002,103.76959520000001,,
451061,443B,FERNVALE RD,2 ROOM,1.391183805,103.87394609999998,2018-07,235000.0
451069,443B,FERNVALE RD,3 ROOM,1.391183805,103.87394609999998,2019-09,325000.0
451073,443B,FERNVALE RD,4 ROOM,1.391183805,103.87394609999998,2020-01,415000.0
451075,443C,BT BATOK WEST AVE 8,,1.3555789719999998,103.7378338,,
451102,443C,FAJAR RD,,1.380570531,103.7697327,,
451091,443C,FERNVALE RD,2 ROOM,1.39121766,103.8735532,2018-04,238000.0
451099,443C,FERNVALE RD,3 ROOM,1.39121766,103.8735532,2019-05,305000.0
451101,443C,FERNVALE RD,4 ROOM,1.39121766,103.8735532,2019-12,390000.0
451103,443D,BT BATOK WEST AVE 8,,1.355593417,103.7371182,,
451104,443D,FAJAR RD,,1.380613815,103.77064509999998,,
451358,444,ANG MO KIO AVE 10,3 ROOM,1.3666004530000002,103.85557879999999,2019-12,235000.0
451356,444,ANG MO KIO AVE 10,4 ROOM,1.3666004530000002,103.85557879999999,2019-07,388000.0
451257,444,ANG MO KIO AVE 10,5 ROOM,1.3666004530000002,103.85557879999999,2002-12,310000.0
451352,444,ANG MO KIO AVE 10,EXECUTIVE,1.3666004530000002,103.85557879999999,2019-03,780000.0
451451,444,CHOA CHU KANG AVE 4,4 ROOM,1.381617545,103.73745179999999,2019-07,315000.0
451452,444,CHOA CHU KANG AVE 4,5 ROOM,1.381617545,103.73745179999999,2019-10,368000.0
451526,444,HOUGANG AVE 8,4 ROOM,1.3794887519999999,103.8938485,2019-10,418000.0
451629,444,JURONG WEST AVE 1,4 ROOM,1.3519538080000002,103.7193967,2007-05,237000.0
451651,444,JURONG WEST AVE 1,5 ROOM,1.3519538080000002,103.7193967,2018-03,468000.0
451652,444,PASIR RIS DR 6,,1.3700022440000001,103.95748959999999,,
451736,444,SIN MING AVE,5 ROOM,1.3585394290000001,103.8323093,2020-01,690000.0
451735,444,SIN MING AVE,EXECUTIVE,1.3585394290000001,103.8323093,2019-12,1010000.0
451903,444,TAMPINES ST 42,3 ROOM,1.3583409690000001,103.9513797,2020-01,300000.0
451900,444,TAMPINES ST 42,4 ROOM,1.3583409690000001,103.9513797,2018-07,450000.0
452166,445,ANG MO KIO AVE 10,3 ROOM,1.366980045,103.8557181,2020-01,255000.0
452154,445,ANG MO KIO AVE 10,4 ROOM,1.366980045,103.8557181,2017-05,455000.0
452167,445,BT BATOK WEST AVE 8,,1.350823809,103.7382683,,
452232,445,CHOA CHU KANG AVE 4,4 ROOM,1.381221878,103.73663640000001,2019-11,298000.0
452222,445,CHOA CHU KANG AVE 4,5 ROOM,1.381221878,103.73663640000001,2010-09,370000.0
452233,445,FAJAR RD,,1.3835802030000002,103.7707748,,
452234,445,FERNVALE RD,,1.391924666,103.8742887,,
452352,445,HOUGANG AVE 8,4 ROOM,1.3791181909999999,103.89429090000002,2019-03,410000.0
452389,445,JURONG WEST ST 42,3 ROOM,1.352064243,103.7205527,2018-07,285000.0
452392,445,JURONG WEST ST 42,4 ROOM,1.352064243,103.7205527,2020-01,306000.0
452393,445,PASIR RIS DR 6,,1.3700836769999998,103.95778390000001,,
452498,445,SIN MING AVE,4 ROOM,1.358711425,103.83172009999998,2018-11,562000.0
452499,445,SIN MING AVE,5 ROOM,1.358711425,103.83172009999998,2019-10,680000.0
452472,445,SIN MING AVE,EXECUTIVE,1.358711425,103.83172009999998,2008-08,590000.0
452620,445,TAMPINES ST 42,3 ROOM,1.358302422,103.95065840000001,2020-01,300000.0
452619,445,TAMPINES ST 42,4 ROOM,1.358302422,103.95065840000001,2019-04,370000.0
452645,445,YISHUN AVE 11,4 ROOM,1.423191787,103.8446277,2019-12,375000.0
452647,445A,BT BATOK WEST AVE 8,,1.3509737519999998,103.73923959999999,,
452648,445A,CHOA CHU KANG AVE 4,,1.381221878,103.73663640000001,,
452673,445A,FERNVALE RD,2 ROOM,1.392220138,103.8744098,2019-09,240000.0
452672,445A,FERNVALE RD,3 ROOM,1.392220138,103.8744098,2019-08,335000.0
452674,445A,FERNVALE RD,4 ROOM,1.392220138,103.8744098,2019-09,434888.0
452675,445B,BT BATOK WEST AVE 8,,1.351073388,103.73875579999999,,
452697,445B,FERNVALE RD,2 ROOM,1.3922471619999999,103.87409509999999,2018-12,220000.0
452703,445B,FERNVALE RD,3 ROOM,1.3922471619999999,103.87409509999999,2019-11,308000.0
452702,445B,FERNVALE RD,4 ROOM,1.3922471619999999,103.87409509999999,2019-10,425000.0
452704,445C,BT BATOK WEST AVE 8,,1.350793214,103.7385723,,
452729,446,ANG MO KIO AVE 10,3 ROOM,1.367760951,103.8553571,2019-07,310000.0
452802,446,BRIGHT HILL DR,4 ROOM,1.357871535,103.8323139,2018-07,605000.0
452803,446,BRIGHT HILL DR,5 ROOM,1.357871535,103.8323139,2018-11,675000.0
452796,446,BRIGHT HILL DR,EXECUTIVE,1.357871535,103.8323139,2012-04,869000.0
452804,446,BT BATOK WEST AVE 8,,1.350170851,103.73908459999998,,
452870,446,CHOA CHU KANG AVE 4,4 ROOM,1.380712996,103.7368914,2019-11,311000.0
452869,446,CHOA CHU KANG AVE 4,5 ROOM,1.380712996,103.7368914,2018-11,422000.0
452881,446,CLEMENTI AVE 3,3 ROOM,1.312513057,103.7649278,2019-12,350000.0
452882,446,FAJAR RD,,1.383777987,103.7713507,,
452970,446,HOUGANG AVE 8,EXECUTIVE,1.3788045880000002,103.8942838,2020-01,740000.0
452971,446,JLN KAYU,,1.392060637,103.8732766,,
453008,446,JURONG WEST ST 42,3 ROOM,1.352215713,103.71955559999999,2017-10,315000.0
453010,446,JURONG WEST ST 42,4 ROOM,1.352215713,103.71955559999999,2019-07,286000.0
453120,446,PASIR RIS DR 6,4 ROOM,1.3703061930000002,103.95772690000001,2019-05,375000.0
453117,446,PASIR RIS DR 6,5 ROOM,1.3703061930000002,103.95772690000001,2017-12,465000.0
453267,446,TAMPINES ST 42,3 ROOM,1.357944644,103.95099909999999,2019-06,305000.0
453268,446,TAMPINES ST 42,4 ROOM,1.357944644,103.95099909999999,2019-06,438000.0
